image_name	mos	 	mse	psnr	ssim	sg_essim	ffs	lgv
i01_07_1.bmp	5.08333	 	30.491536458333332	33.28901051997326	0.9375271874783132	0.9980881067234498	0.35816934453985577	0.9986846826367269
i01_07_2.bmp	4.75000	 	61.157838609483505	30.266282323382455	0.8960762203846452	0.99451213354734	0.4056206903521362	0.9969360368278997
i01_07_3.bmp	4.00000	 	125.97322252061632	27.128021216824067	0.8370324295584027	0.9898045669040169	0.4272389077495946	0.9949395850446597
i01_07_4.bmp	3.22222	 	254.745846218533	24.069732495597208	0.7444875751904408	0.9764854971313173	0.46643353312118685	0.989334239909026
i01_07_5.bmp	2.19444	 	501.31889004177515	21.12966291430718	0.6391756204427366	0.9530158287467166	0.5199046555473035	0.979697318119145
i01_08_1.bmp	5.18919	 	25.812054104275173	34.012577941134545	0.9680987745303397	0.99849890172054	0.34527416278572887	0.998897077465795
i01_08_2.bmp	4.47222	 	78.43544006347656	29.18568023358574	0.8962581849789477	0.994162053090835	0.4049564249339278	0.9963874483574475
i01_08_3.bmp	3.48649	 	190.2790730794271	25.336893337258402	0.7360448034556568	0.9790779589812209	0.4637533307003703	0.9888003763895185
i01_08_4.bmp	3.00000	 	339.72835964626734	22.819485587026335	0.5284148908149517	0.9389730045027559	0.5295450816623515	0.9688370876404889
i01_08_5.bmp	2.11111	 	506.7020450168186	21.08327703789145	0.34485923389736217	0.8573158530319933	0.600593348575096	0.932206116172725
i01_09_1.bmp	6.08333	 	34.89903428819444	32.70266951361768	0.933516025962002	0.9971976654038591	0.3717940269263953	0.9984816041901091
i01_09_2.bmp	5.16667	 	62.94545321994357	30.141159959681907	0.8816355784819372	0.9921150340776094	0.4128715838840707	0.9966317720028064
i01_09_3.bmp	4.42857	 	131.50455559624567	26.94139562901132	0.7639205852068937	0.9728654172798054	0.4731748622316015	0.9902969579757972
i01_09_4.bmp	2.81081	 	255.9616953531901	24.04905382827268	0.592100774907179	0.9344229954380873	0.531958771978934	0.9759809433315626
i01_09_5.bmp	1.54054	 	511.15238104926215	21.04529972702727	0.3729092099779077	0.8492681907966683	0.6036624660786568	0.9400429962765365
i01_10_1.bmp	5.97297	 	31.66329108344184	33.125243074137465	0.9472437755609509	0.9991504025302635	0.31662660468272164	0.999554719025932
i01_10_2.bmp	5.94595	 	61.19569057888455	30.263595208090642	0.9058791977512984	0.9975468584272397	0.3510192800033603	0.9988312839091741
i01_10_3.bmp	4.91667	 	128.04577128092447	27.05715120427266	0.817303922883163	0.9899609825175985	0.4141162437510443	0.9958728986217918
i01_10_4.bmp	3.21622	 	263.35479736328125	23.92539126841872	0.657778802291063	0.952659437068139	0.5023436137456319	0.9832728171531974
i01_10_5.bmp	2.08108	 	528.5338762071398	20.9000753236859	0.4956946287353802	0.8822798394744193	0.577162853956305	0.961061458289695
I01_11_1.BMP	5.91429	 	32.47189161512587	33.01572772146982	0.9427646103966624	0.9984079711030422	0.3250131230990109	0.9992962721438842
i01_11_2.bmp	5.67568	 	63.689358181423614	30.09013488488303	0.8897123348936528	0.9955450451418741	0.3705146718074652	0.9981195300487601
i01_11_3.bmp	4.69444	 	124.52574327256944	27.17821218227295	0.8079331696157054	0.9894533396520885	0.41947220044965067	0.9953667917128547
i01_11_4.bmp	3.67568	 	257.01097615559894	24.03128689746662	0.6242901397487196	0.95649146634037	0.4976096134705978	0.9829269708506051
i01_11_5.bmp	1.45946	 	509.10103691948785	21.062763792736025	0.34652232304176933	0.8547260473669794	0.598596925766392	0.9398993380840402
i01_12_1.bmp	5.94595	 	35.12063768174913	32.67517968122722	0.9288385018386093	0.9953960493502562	0.3789998900250086	0.997992514113097
i01_12_2.bmp	5.86486	 	50.67997063530816	31.082440062927997	0.9172427584134099	0.9935422225786482	0.39444760512689525	0.9973502329745897
i01_12_3.bmp	4.21622	 	124.32406616210938	27.185251550763848	0.8108266396081286	0.9842953598177036	0.44707189251089596	0.9926739178310604
i01_12_4.bmp	3.83333	 	263.1076880560981	23.929468224304088	0.6737656942118816	0.9710167742629571	0.47742672157791677	0.9864788329038344
i01_12_5.bmp	3.43243	 	480.6661834716797	21.312367917832653	0.4867294545174054	0.9529584864532042	0.49825029204557314	0.9784085208542851
I01_13_1.BMP	5.45946	 	26.680023193359375	33.86894158084283	0.9576833429614547	0.9980093268824816	0.35229468934594127	0.9989475736736481
i01_13_2.bmp	3.91429	 	72.99279106987848	29.498003905168986	0.8910538806993532	0.9865973766967143	0.44319048831888663	0.9919586285006669
i01_13_3.bmp	3.27778	 	127.65115865071614	27.070555997509175	0.7944013881940383	0.9578403067315012	0.506120071059749	0.9787177946386246
i01_13_4.bmp	3.16667	 	240.59649827745227	24.317910586863892	0.6905226720870653	0.9365291796029925	0.5151522695365104	0.9738331314169848
i01_13_5.bmp	3.10811	 	543.1419542100695	20.781670103341664	0.7006080946216855	0.9596744431594217	0.5013083582905565	0.9784693599597838
i01_14_1.bmp	5.69444	 	33.28040907118056	32.908917050201204	0.9697678686056572	0.9957012908153887	0.37766684316545257	0.9982475144059589
i01_14_2.bmp	6.05405	 	68.80387878417969	29.754674388085263	0.9603221503447429	0.9934813914557221	0.39499880426741607	0.9975000768991501
i01_14_3.bmp	5.75676	 	127.19510396321614	27.086099662432623	0.9264750222973475	0.9862941301336257	0.44613080979963676	0.9942230519983224
i01_14_4.bmp	5.55556	 	189.36932033962674	25.357707404058164	0.8846146869035395	0.9782927326259694	0.47521129268853257	0.9908125628053378
i01_14_5.bmp	4.47059	 	286.18297322591144	23.564365695084536	0.843079795950663	0.9708819093003199	0.5003387821489675	0.9860885528759828
i01_15_1.bmp	2.83333	 	132.6567857530382	26.903508906451155	0.9500036593869213	0.9711616831195083	0.5419225490839923	0.9871558581433222
i01_15_2.bmp	2.82857	 	165.9737582736545	25.93040932694409	0.957207624770259	0.9754167903974951	0.5394362759360152	0.9883203802608614
i01_15_3.bmp	3.10811	 	187.76430935329861	25.394673167290073	0.9663457982427198	0.9825678710802844	0.5371017805690426	0.9912203844527344
i01_15_4.bmp	3.58333	 	218.76043023003473	24.731115920496286	0.975634746344728	0.9874272433829261		0.9934233945861933
i01_15_5.bmp	3.89189	 	239.54282463921442	24.336971945080883	0.9870723245004634	0.9927951411664256		0.9962981577061726
i01_16_1.bmp	5.80556	 	35.97370402018229	32.57095203763692	0.995673101719032	0.9999821256901344	0.17538728139840665	0.9999774966218672
i01_16_2.bmp	6.05405	 	100.0	28.130803608679106	0.9923236807136265	0.9999606450041053	0.1962923860479777	0.99993754156653
i01_16_3.bmp	4.88889	 	398.1508534749349	22.130327098523345	0.9428772784601689	0.9997276642491532	0.26947996834026505	0.9997427996420684
i01_16_4.bmp	5.02778	 	899.9974670410156	18.58839073708205	0.9536575841826097	0.9997171986806873	0.2700649862444456	0.9994375590336332
i01_16_5.bmp	4.19444	 	1534.5676862928603	16.270943119350708	0.8101197735068167	0.9978730808295596	0.3765642695317996	0.9986555484686869
i01_17_1.bmp	5.35135	 	16.53119405110677	35.94776136995306	0.9925707719951662	0.999111198480301	0.28928401028977474	0.999254273699622
i01_17_2.bmp	6.62162	 	64.94270324707031	30.005499986467377	0.965455875920464	0.9971467865623497	0.29064914982386114	0.9975798625412237
i01_17_3.bmp	4.08108	 	103.59036424424913	27.977610007306467	0.9564239231784826	0.9934892565127077	0.3735830318571855	0.9948311494350196
i01_17_4.bmp	6.24324	 	289.9130859375	23.508125421249055	0.8776831901635997	0.9878479304584147	0.3607776042557238	0.989871049664881
i01_17_5.bmp	2.97143	 	413.9904140896267	21.960900756798058	0.8183286842668362	0.9643806273557373	0.477811497708394	0.9752716609845674
i01_18_1.bmp	4.62162	 	32.20632086859809	33.05139245415728	0.9932792769390089	0.9999899734602046	0.35399009680107424	0.9999897731372972
i01_18_2.bmp	4.22222	 	62.5199940999349	30.170614325054995	0.9889054645801373	0.9999900844794336	0.39849277426993907	0.9999901626776708
i01_18_3.bmp	3.77143	 	129.5630120171441	27.005993251480184	0.9803534089372281	0.9999890923732989	0.44983368937682394	0.9999887662387784
i01_18_4.bmp	3.47222	 	259.8238762749566	23.98401303207086	0.9666513754721402	0.9999864504106806	0.5003558166608096	0.9999874840599728
i01_18_5.bmp	3.41667	 	517.3994971381294	20.99254358579078	0.9412307076530126	0.9999890339813694	0.5429897954602371	0.9999895843026682
i01_19_1.bmp	5.94444	 	32.45994906955295	33.01732526795734	0.9380633006853305	0.9986349707499205	0.3412080993015354	0.999146715264264
i01_19_2.bmp	5.47222	 	64.81795416937933	30.013850414684015	0.8900860733141709	0.9969846357250698	0.37561566348426145	0.9983366609686727
i01_19_3.bmp	5.08108	 	129.33096313476562	27.01377849067525	0.8176284626725218	0.9936026871157395	0.41239597113945037	0.9967375814959373
i01_19_4.bmp	4.52778	 	260.26945326063367	23.976571610983616	0.715475115553691	0.9868795145529079	0.4514194880572241	0.9937521735333991
i01_19_5.bmp	3.94444	 	516.0250193277994	21.0040960208452	0.5923597525198171	0.9752486363694324	0.4891105110114139	0.988297136317597
i01_20_1.bmp	5.85714	 	32.19807603624132	33.05250439228213	0.937917553677133	0.9993143154105963	0.2928914254194186	0.9996187788800895
i01_20_2.bmp	5.83333	 	65.27836100260417	29.98311119173281	0.889502492551598	0.9982144046572964	0.32597664106757945	0.9991327042522236
i01_20_3.bmp	6.02778	 	128.35147094726562	27.046795106838214	0.8062726669347814	0.9949313066800295	0.3667197194408828	0.9979637166828148
i01_20_4.bmp	5.08333	 	261.1527031792535	23.961858353100332	0.6455848804831237	0.9824871967862044	0.42627623128855446	0.9941324597527622
i01_20_5.bmp	4.33333	 	522.5455288357205	20.94956224820323	0.3804290298916373	0.9535498738921214	0.4882053031678113	0.9833227939552708
i01_21_1.bmp	5.70270	 	32.3946278889974	33.02607365217009	0.9341626960754398	0.9971219605681396	0.3657241549459488	0.9983281162999976
i01_21_2.bmp	5.27778	 	65.56520419650607	29.96406942752185	0.8803831774726176	0.9929030758969191	0.4047412913297101	0.9964745150994417
i01_21_3.bmp	4.67568	 	130.1071489122179	26.987792007565208	0.7916453870589687	0.9825275086260282	0.4448210121484877	0.9926027652205208
i01_21_4.bmp	4.05714	 	259.43304612901477	23.99055065922509	0.6522136337141374	0.9647697887457495	0.4851654739469904	0.9851637530871787
i01_21_5.bmp	3.05405	 	515.5200246175131	21.00834821390018	0.4635083632266157	0.9375879254426502	0.5214820065526581	0.9742481869954408
i01_22_1.bmp	5.55556	 	32.85066053602431	32.96536254422145	0.9370885522492228	0.9986048929588701	0.35896321667984477	0.999178895573141
i01_22_2.bmp	5.18919	 	63.20909627278646	30.12300779787857	0.889719910394925	0.996251319706766	0.3964937326946042	0.997982366489809
i01_22_3.bmp	4.30556	 	139.70386250813803	26.678719472892954	0.8225979615287619	0.9854838582324517	0.4681674643495551	0.9937077612892499
i01_22_4.bmp	3.16216	 	213.7919667561849	24.830889783253927	0.7719016202947588	0.9764259161820666	0.482498464280907	0.9911922387037398
i01_22_5.bmp	2.19444	 	539.1247507731119	20.81391090479749	0.5246902832012607	0.8570277394704003	0.5902331237973164	0.9610169070527874
i01_23_1.bmp	6.28571	 	33.089601304796005	32.93388826472342	0.959769620356886	0.9996780227412131	0.3384644543113782	0.9997666934146928
i01_23_2.bmp	5.61111	 	108.94145880805121	27.75887174362182	0.8732076342956655	0.9988185151533288	0.39689538661720053	0.9992577971151774
i01_23_3.bmp	5.77778	 	212.7689242892795	24.851721629742745	0.7732920712571602	0.9971668506339567	0.43231309614831	0.9984654873692405
i01_23_4.bmp	4.80556	 	333.15058051215277	22.904397865085247	0.6531048673767149	0.9908561011999328	0.4689474941834888	0.9958766267664547
i01_23_5.bmp	2.40541	 	564.1638793945312	20.616750838727512	0.36617065651194086	0.9190708696758442	0.5578957306309275	0.9605382115802362
i01_24_1.bmp	5.70270	 	32.68720838758681	32.987025291109184	0.9377736965880191	0.9978147543529611	0.3499367601139493	0.9988157580461615
i01_24_2.bmp	5.58333	 	65.0175272623698	30.000499124215658	0.8794993725293346	0.9928992549135208	0.3960907537897245	0.9969564893683339
i01_24_3.bmp	5.10811	 	129.7120395236545	27.00100072863834	0.7706159946905914	0.9771249978372755	0.4522586400847173	0.9917016799179136
i01_24_4.bmp	3.08108	 	258.0850338406033	24.013175400082517	0.5878553155183657	0.9335912018857773	0.5249747065389675	0.9755171919063245
i01_24_5.bmp	0.45946	 	525.1081136067709	20.9283163211156	0.3635014406894275	0.836844779051205	0.6179640497996333	0.9346772095511698
I02_01_1.bmp	5.74286	 	32.00243123372396	33.07897387820439	0.8257774198995093	0.998634732485995	0.3575904742928848	0.9988382059909228
i02_01_2.bmp	5.34286	 	63.680845472547745	30.090715400951986	0.7168229059221396	0.9967698734642688	0.394927943655334	0.9976502382345508
i02_01_3.bmp	5.22222	 	127.58150566948785	27.072926376412447	0.5792696944413764	0.992364213208	0.43242988851817693	0.9952005495795678
i02_01_4.bmp	4.19444	 	250.0718519422743	24.15015550521324	0.4376798325937911	0.9825217522126687	0.46737356712813927	0.9905638270742253
i02_01_5.bmp	3.97297	 	484.45530700683594	21.278266430840276	0.3079660420053636	0.9626651643777865	0.4969771340868118	0.9817461330275075
i02_02_1.bmp	6.05556	 	30.512678358289932	33.286000298176845	0.8395713410252612	0.9997283144291321	0.3163641957287517	0.9997035267245274
i02_02_2.bmp	6.05405	 	60.61731635199653	30.30483655482929	0.7403867636502764	0.9994111814106779	0.3483615343080548	0.9994231041950519
i02_02_3.bmp	5.88889	 	120.00033908420139	27.33897887635373	0.6140430398463868	0.9986411671263501	0.3843029915859387	0.9988536237954518
i02_02_4.bmp	5.29730	 	228.71731906467014	24.537813091189044	0.4797737921638041	0.9968202180460709	0.4214499309316893	0.9976721976970939
i02_02_5.bmp	4.38889	 	439.05232577853735	21.705640787973877	0.34709413080230506	0.9923084181658169	0.45737773927671943	0.9952998066196542
i02_03_1.bmp	4.80000	 	31.949022081163193	33.086227913704974	0.8436112209516935	0.993559137880038	0.43549178010632755	0.9954518718737665
i02_03_2.bmp	4.43243	 	63.2985348171658	30.116867034285065	0.7430760741067842	0.9850480187959129	0.4691855209405982	0.9910771373857075
i02_03_3.bmp	3.83784	 	127.35373433430989	27.08068676766498	0.6096147018651131	0.9669162980794394	0.49906725537217295	0.9822886286125249
i02_03_4.bmp	3.52778	 	250.4324493408203	24.14389759745611	0.467674497208805	0.9373348140200414	0.5196907987045442	0.9656219432858814
i02_03_5.bmp	2.91892	 	481.38618808322485	21.30586735513221	0.33453805200736825	0.899209687699008	0.5297083639960586	0.9411780461380927
i02_04_1.bmp	6.28571	 	31.30679660373264	33.17441729165923	0.9229371819566435	0.9997352090151729	0.272821586209678	0.9998393973244412
i02_04_2.bmp	6.16216	 	62.98129102918837	30.138688020410946	0.8594270050667315	0.9994196901148333	0.3003420280809016	0.9996748046907135
i02_04_3.bmp	5.19444	 	125.92579650878906	27.129656543198738	0.7591206000461926	0.9986901056699936	0.33280814507727585	0.9993342073286554
i02_04_4.bmp	4.74286	 	254.22212897406683	24.078670094845442	0.6162357618061384	0.9969468893555747	0.3709569185812092	0.9986053389571005
i02_04_5.bmp	4.28571	 	516.8190239800347	20.997418693145327	0.4444383006410424	0.992683774255292	0.41695030712907705	0.9969841153064684
i02_05_1.bmp	6.11765	 	32.46610344780816	33.01650192742756	0.8226570400994394	0.9994756595373504	0.3077213329064553	0.9995545421801951
i02_05_2.bmp	6.11111	 	64.58393012152777	30.02955891289913	0.7131642570667798	0.9988296200688325	0.3397689962734109	0.9991161624851713
i02_05_3.bmp	5.43243	 	199.74881998697916	25.12596138462143	0.48435571798816063	0.9951754881673534	0.39992282797469264	0.9972131650902506
i02_05_4.bmp	4.37838	 	599.6084611680773	20.35212608251576	0.27233746038857515	0.9805803125383088	0.4603212686926876	0.9913210761406098
i02_05_5.bmp	3.41667	 	1772.0320960150825	15.646087770663117	0.1268502460474895	0.9418174913204043	0.5104324542149883	0.9749269437565542
i02_06_1.bmp	4.55556	 	46.533509996202255	31.453145485132495	0.9247549350926688	0.997024138397303	0.3997728995524567	0.9985092795799592
i02_06_2.bmp	4.27778	 	92.89448716905382	28.45090419351125	0.8518289919472543	0.993131234254375	0.44943826600231546	0.9966853342094533
i02_06_3.bmp	3.72973	 	189.48243374294705	25.3551140662778	0.7327008186222121	0.9854175970753539	0.4852410634801925	0.9932171151683558
i02_06_4.bmp	3.48571	 	380.0286136203342	22.33264063541675	0.5550290761054953	0.972158290255232	0.5139229846461769	0.9863488201432472
i02_06_5.bmp	3.10811	 	744.6707526312935	19.411160638531626	0.3584889750956624	0.949917245080942	0.5300205109679871	0.9753474723235929
i02_07_1.bmp	5.91429	 	31.035074869791668	33.212275634423484	0.8651414889085033	0.9977930966931198	0.37784125449023936	0.9983536681657594
i02_07_2.bmp	5.58333	 	47.795071072048614	31.336972491215565	0.829444758376142	0.9945828203777071	0.42820128316412637	0.9966901496008994
i02_07_3.bmp	3.76471	 	138.08770412868924	26.729253518533774	0.7043760893695747	0.98891685975999	0.42815328916070045	0.9937768590243931
i02_07_4.bmp	3.75676	 	257.01421949598523	24.031232092182965	0.5899788156232236	0.9828095316032764	0.45969108000037895	0.9925493389384651
i02_07_5.bmp	2.85714	 	492.07073974609375	21.210528197408024	0.48624380206623324	0.9671410532737893	0.4918914608235839	0.9839362649636062
i02_08_1.bmp	6.10811	 	6.918341742621528	39.73078349985021	0.979595523757279	0.9995219999555066	0.30727061676749484	0.9995609384342566
i02_08_2.bmp	5.16667	 	20.913084242078995	34.92662273983329	0.9372382934694147	0.9982292826773286	0.3627613552644023	0.9985081297486799
i02_08_3.bmp	4.54286	 	51.003268771701386	31.05482350181336	0.8470988724511955	0.9932359476299583	0.42566547447957376	0.9951046440584799
i02_08_4.bmp	3.83784	 	96.27528550889757	28.295655456504733	0.7306781670502954	0.9766472862444898	0.48959489407369605	0.9866143249790275
i02_08_5.bmp	3.02703	 	162.44720458984375	26.023681185119383	0.6168866264375092	0.9373654529233765	0.5500522433954691	0.9720004695487896
i02_09_1.bmp	6.00000	 	20.036756727430557	35.11252935557491	0.8906609227793534	0.996532668642892	0.3922599808256687	0.9979475244120937
i02_09_2.bmp	5.51429	 	30.964397854275173	33.22217721899626	0.8441299921737224	0.9924258023385727	0.4278476999384666	0.9963815490422187
i02_09_3.bmp	4.52778	 	54.01263936360677	30.805849609789906	0.7632742811781635	0.9815903581378063	0.47887788220250227	0.9926174151647503
i02_09_4.bmp	3.64865	 	108.16067504882812	27.790109717575334	0.6596965252031897	0.9607372901132937	0.5291959695157675	0.9857708562535619
i02_09_5.bmp	2.41667	 	425.22486199273004	21.844617120002017	0.539319801567017	0.9353751376543196	0.5532821231515475	0.9768176997364449
i02_10_1.bmp	6.00000	 	19.517525566948784	35.22655603927509	0.9097011499986035	0.9994304104292485	0.3443602851873761	0.9995679303703163
i02_10_2.bmp	5.97222	 	31.31665717230903	33.173049628172684	0.8669207423153225	0.9984396900857188	0.37608581675134695	0.9989430200168345
i02_10_3.bmp	5.43243	 	60.100131564670136	30.342049381538946	0.7773520657263745	0.9929059342507808	0.4336568569534696	0.9961061603371982
i02_10_4.bmp	3.50000	 	129.48245917426215	27.00869421792688	0.6510452887381737	0.9583127351605943	0.5097731312129051	0.9855779544384821
i02_10_5.bmp	2.71429	 	199.98157416449652	25.120903782405595	0.5750227201641259	0.8958494581304212	0.5595472479763488	0.9709315849457667
I02_11_1.BMP	5.91667	 	32.59484354654948	32.99931460076251	0.8518927106068935	0.9971849466929772	0.38914615828816124	0.9982058617316562
i02_11_2.bmp	4.80556	 	63.763888888888886	30.08505564533158	0.7553422039153831	0.9874117770288656	0.4521708723870011	0.9943773216696522
i02_11_3.bmp	2.97297	 	125.52271694607205	27.14358029859485	0.6208837285167325	0.9485716675347206	0.5256677487522659	0.9816087482863395
i02_11_4.bmp	1.91892	 	250.71496412489148	24.139001049195908	0.5452864499257412	0.8925057596986959	0.5867817070334167	0.9638814414756115
i02_11_5.bmp	1.27778	 	478.0282711452908	21.33626778817879	0.5021550029333886	0.8702394025973256		0.9600320699755344
i02_12_1.bmp	5.30556	 	23.884558783637154	34.34963137840188	0.9344618658658049	0.9998762601477752	0.3953137559741316	0.9998404095005604
i02_12_2.bmp	4.43243	 	57.70508829752604	30.518662509685626	0.8032826876282181	0.9921222654306149	0.43029228052238344	0.9955602044608084
i02_12_3.bmp	3.08108	 	138.76256306966147	26.7080804781312	0.7587877668351751	0.950295003423839	0.5190451318956575	0.9742075414918648
i02_12_4.bmp	2.67568	 	259.3595699734158	23.991780834372193	0.45452323796906735	0.9340334821741614	0.527932118338083	0.9676074979406151
i02_12_5.bmp	2.37143	 	595.3695407443577	20.382937486039356	0.38229868959591684	0.913233163591422	0.571806977713697	0.952836791007
I02_13_1.BMP	4.47222	 	33.71177673339844	32.852987188430326	0.8286269550712485	0.9910598178351763	0.44750628504335577	0.9937132452808554
i02_13_2.bmp	4.00000	 	61.29768202039931	30.256363089397638	0.766729591935572	0.9853168614929534	0.477865536848908	0.9884314112619496
i02_13_3.bmp	3.38889	 	116.21316189236111	27.478250433685307	0.65634731291998	0.9180012485290457	0.5226460666104762	0.9678027072589866
i02_13_4.bmp	2.89189	 	274.0075463189019	23.753178371733338	0.410829539637579	0.9058089819854193	0.532734942925457	0.9386858395725577
i02_13_5.bmp	3.61111	 	490.94964769151477	21.22043408156503	0.6285725337144049	0.940921106343214	0.5279907552483163	0.9408783829265802
i02_14_1.bmp	5.75000	 	32.62665303548177	32.99507836352946	0.92183393039887	0.9930726378666624	0.40500819550212724	0.9974491011501335
i02_14_2.bmp	6.08108	 	26.68463134765625	33.86819153532859	0.9702367576186869	0.9961798144531104	0.37027767046892324	0.9984722473792803
i02_14_3.bmp	5.11429	 	50.571695963541664	31.091728425674372	0.9386239327356685	0.9907402849283872	0.4219143679422409	0.996428714396567
i02_14_4.bmp	5.31429	 	65.3376956515842	29.979165472795906	0.914899183906665	0.9870568954610173	0.44634916759359555	0.9947263777009049
i02_14_5.bmp	4.21622	 	102.54067993164062	28.02184168013378	0.8775918962341448	0.9799980577107058	0.4726059345839023	0.9922588525996608
i02_15_1.bmp	3.40000	 	120.36479187011719	27.32580891659255	0.9511493538821831	0.972966345009826	0.502127970851482	0.9913835474212451
i02_15_2.bmp	3.62162	 	166.20359463161893	25.92439948448732	0.9566163186603255	0.9764649432412504	0.5145432407977754	0.991870488568645
i02_15_3.bmp	3.83333	 	197.7074432373047	25.17057341043166	0.9659875566554175	0.9815986272238716		0.9934205346446209
i02_15_4.bmp	3.83784	 	243.73681640625	24.261592266177907	0.9755926631730284	0.9872149590319488		0.9950122212133398
i02_15_5.bmp	4.20000	 	220.31473286946616	24.700368206396565	0.986675071937484	0.9927739937749541		0.9967021607088838
i02_16_1.bmp	5.94595	 	35.83196512858073	32.58809734083443	0.9836786726509165	0.999976364412451	0.19681217099999307	0.9999761937093554
i02_16_2.bmp	6.08333	 	99.86165873209636	28.13681585327334	0.9763937380910436	0.999929316338947	0.19725610760551163	0.9999216299346173
i02_16_3.bmp	5.32432	 	389.4741041395399	22.226017738353917	0.7945046725215846	0.9996290437649508	0.32158468577097815	0.9997031853354604
i02_16_4.bmp	5.13889	 	897.1073133680555	18.602359637369148	0.8849907456506735	0.9992602630985948	0.28471267711268783	0.9992346469346606
i02_16_5.bmp	4.56757	 	1316.3993496365017	16.936927018075224	0.5034056136037878	0.9965771157189391	0.44670240202046235	0.9979509104618964
i02_17_1.bmp	5.91667	 	29.166308932834202	33.48198889289221	0.989211667007749	0.9995409731783091	0.29096145283743885	0.9996426137295861
