h_mos	h_names	 	mse	psnr	ssim	sg_essim	ffs	lgv
3.95520892764942	set01/im001_33.png	 	634.8692815568712	20.103960468240984	0.7337266375854986	0.9866080086760292	0.4323065110422551	0.9919827262925963
6.526401694471746	set01/im001_34.png	 	1394.56811120775	16.68640630649267	0.6844180110443703	0.9855378802236184	0.5225120335385879	0.9915102392811231
5.804683933000221	set01/im001_35.png	 	855.556721581353	18.808315532407246	0.6244965354522273	0.9771254775991774	0.48418222547259004	0.9890354767500257
4.1447494713538555	set01/im001_36.png	 	1613.4562634362114	16.053231635517577	0.6693372280552179	0.9855586304467789	0.5377649228974649	0.9921005478834309
4.822235716957182	set01/im001_37.png	 	1017.9582375420464	18.053503997405308	0.7048380663375173	0.969927393836382	0.48015241882760684	0.9883738305671339
4.288074316103404	set01/im001_38.png	 	1362.4126190609402	16.787717033332477	0.6585941808300708	0.9868070692602636	0.5160107407043031	0.9922986334856962
4.851016257209934	set01/im001_39.png	 	1452.9684547848171	16.50824175380351	0.6158552319874467	0.9828424998963765	0.5248173079915853	0.9907325189163219
4.258560740929145	set01/im001_40.png	 	1222.4094072977703	17.258636774227888	0.5277006630152671	0.9920133799258074	0.5003005656683883	0.9942875831321462
5.026594724006587	set01/im001_41.png	 	642.6418399810791	20.051113634597964	0.7229808443607523	0.988650484836473	0.43960486616170014	0.9930875645494598
6.65453029802432	set01/im001_42.png	 	666.9091042412651	19.890137146821935	0.6607173242223107	0.9848022113830913	0.4538387813560997	0.9920384606358027
4.876099389236991	set01/im001_43.png	 	1439.8241329193115	16.547709123609224	0.5506764216682157	0.9913852667830358	0.5274440854398941	0.9928896144193965
6.372777860388132	set01/im001_44.png	 	44.25605583190918	31.671076545474524	0.9551878944914454	0.9987287524051682	0.35003740811151507	0.9989530204908735
6.073778739370359	set01/im001_45.png	 	800.4396249983046	19.09751781038486	0.6981713464916656	0.9831745517854982	0.4501276383740514	0.9917174966839158
6.558382488424716	set01/im001_46.png	 	1147.784481684367	17.532200121806227	0.5691261947860591	0.9337244190394222	0.5536517201392167	0.9688801323401789
2.4348695709660944	set01/im001_47.png	 	1035.0315812428792	17.98126759528824	0.3799657696001432	0.9529727838612846	0.5313895903812593	0.9758499014934103
3.515185328637423	set01/im001_48.png	 	734.3390168084038	19.471837571672054	0.7348944066309696	0.9884997245869087	0.4350659703737975	0.9915624503374891
9.052387448636784	set01/im001_49.png	 	735.8190953996447	19.46309306757027	0.7073346704316871	0.9833694768539228	0.4445120473202493	0.9913549354396606
7.1708134226861455	set01/im001_50.png	 	1315.8554017808701	16.938721932153197	0.559010797988738	0.9893741048750928	0.5075130960091061	0.9909949087319854
7.239719505743653	set01/im001_51.png	 	1144.7292378743489	17.543775854608135	0.5773233315307936	0.9295461871437606	0.5509726917126586	0.9674767663859057
3.274319836880903	set01/im001_52.png	 	1650.885075463189	15.953635194823939	0.6718635877032959	0.9858416505249554	0.53533830158739	0.9921942481857479
6.549353187041577	set01/im001_53.png	 	653.6268295711941	19.97750490391932	0.7471867278541398	0.986756924670903	0.4367870276468088	0.9908351655903904
8.413977656989854	set01/im001_54.png	 	1574.3125616709392	16.15989400104798	0.5878733049133613	0.9600184235048713	0.5465150999394757	0.9803422212042355
2.9206563453321186	set01/im001_55.png	 	1303.2504211001926	16.98052486941625	0.5620639175929757	0.9890376290730698	0.5124060504397715	0.9913322807485218
7.075694621295464	set01/im001_56.png	 	1707.9952324761284	15.805937067586006	0.6847260226795363	0.979592292176951	0.543770165710835	0.9912333376301691
5.746132028923551	set01/im001_57.png	 	20.80247010125054	34.94965454383482	0.9652201537127328	0.9995270143705294	0.30651960334943834	0.9995533562080556
6.3346684855301065	set01/im001_58.png	 	66.22100067138672	29.92084621740023	0.9348391722468473	0.9935062245005725	0.39817445959250325	0.99456173008596
7.0778027430556	set01/im001_59.png	 	179.38477600945367	25.592947782113356	0.8814307001482714	0.9854472799732624	0.4391028307799849	0.9881558531786787
7.126451645710576	set01/im001_60.png	 	32.34706073337131	33.03245536922599	0.801712808146826	0.9992887261240915	0.36309013915883137	0.9991764090529452
6.293851802023697	set02/im002_02.png	 	3882.8974980248345	12.23924434815751	0.594856944467781	0.8969407076250339	0.5806053701069471	0.9509731184502694
6.761058694857269	set02/im002_03.png	 	2089.790145450168	14.929776839668403	0.8042777077397041	0.9825980641500595	0.4941565733231606	0.9881281170587258
5.492397090688929	set02/im002_04.png	 	11662.882406658597	7.462744640808614	0.3748636659671993	0.9785935289288693	0.4705900336937155	0.98201720138547
6.457144534305675	set02/im002_05.png	 	187.27304034762912	25.406050996218	0.9578314423793607	0.9989266778906298	0.4091469850323127	0.9993043437538365
4.786492133088883	set02/im002_06.png	 	25.93765852186415	33.991495925482056	0.9632081277320087	0.9995233307275676	0.3516370552122568	0.9996926377713781
6.122928886797673	set02/im002_07.png	 	95.33056131998698	28.33848210650169	0.8525741063443474	0.9975478460626267	0.43096229728391927	0.9987127219489537
7.71417236636599	set02/im002_08.png	 	24.473594453599716	34.243826017032134	0.9923548400347112	0.9987930469531187	0.34979590352681067	0.9995017546985805
6.351226786471999	set02/im002_09.png	 	86.10600704616971	28.780469105059904	0.9808433011962784	0.9977389493893755	0.39752730799804514	0.998895398859642
5.41614725140551	set02/im002_10.png	 	61.72041045294868	30.22651555322912	0.9839798691278322	0.9991487824271186	0.3845461034871178	0.9993925266844627
5.450783215261057	set02/im002_11.png	 	165.2639013926188	25.949023599164033	0.9664769036530108	0.9976491585461859	0.4390029409608363	0.9984938843029765
5.940734279742752	set02/im002_12.png	 	547.4227589501274	20.747575117452357	0.6174985228477852	0.9700023623275239	0.48883437360722565	0.9769907300036674
5.191123829345282	set02/im002_13.png	 	53.2915465037028	30.86422037356612	0.8827900878967972	0.9985001388438718	0.3508149477545326	0.9987075004937989
5.689480578113247	set02/im002_14.png	 	157.77466032240125	26.15043107025157	0.4966680802661975	0.9954320194978955	0.408915037296814	0.9963198620237775
8.137579608043183	set02/im002_15.png	 	12.574989318847656	37.135727360280164	0.8707619674398493	0.9999245125606125	0.262937898401328	0.9998966483567943
5.818396167435232	set02/im002_16.png	 	111.73768276638455	27.648807002175563	0.4706986390230634	0.99910372549115	0.3606266752355051	0.9990406652300847
8.002639167685327	set02/im002_17.png	 	928.425871319241	18.45333126957105	0.13062885103412472	0.9873236545071705	0.4729562241249807	0.992105423065278
6.009445833176217	set02/im002_18.png	 	7050.861224492391	9.648381939188905	0.026346354480441602	0.8945567807730622	0.5454954179584633	0.9535608208896851
4.567529192123084	set02/im002_19.png	 	17933.556274414062	5.594139409539349	0.006907002401387168	0.7924757442333465		0.8997410917793157
2.4700757595511824	set02/im002_20.png	 	21.079936769273544	34.892110570217454	0.8079665326102612	0.9993998577461847	0.33326978268288626	0.9994141069564195
1.343089330708003	set02/im002_21.png	 	128.47227096557617	27.042709597854948	0.6296921120324944	0.9953556699403753	0.41712751243412743	0.9970371935261616
5.449909997705671	set02/im002_22.png	 	17.519542906019424	35.69557589856802	0.9363327291500435	0.9997532772019727	0.2992591863530526	0.9996947550416347
3.913743312121342	set02/im002_23.png	 	43.96684964497884	31.699550126195412	0.9091078019392973	0.9987251872357102	0.3643317189250913	0.9985921539304833
6.254071802105256	set02/im002_24.png	 	205.26539675394693	25.00764617856019	0.49170710737264844	0.9805427137972451	0.4968050259455304	0.9861315719859385
5.052223279080948	set02/im002_25.png	 	155.61102739969888	26.21039990777586	0.8247733021099687	0.9811156347276144	0.4967236258755233	0.9862389348738644
3.5229286812763805	set02/im002_26.png	 	18.972007115681965	35.349670820006196	0.9178632646023887	0.9991256767107052	0.34496822680899664	0.9991664761183987
2.773683082627218	set02/im002_27.png	 	412.63366317749023	21.975157054909253	0.6333501385905372	0.9789013037787683	0.5245830185643208	0.9856462480583024
5.216018286681542	set02/im002_28.png	 	131.42498779296875	26.94402415515637	0.8233146832986735	0.9977133963660431	0.4599656512985181	0.9981190007606159
3.600265415892857	set02/im002_29.png	 	90.85793813069661	28.547174838660943	0.8663461399738953	0.9991521596148543	0.4508572675488236	0.9991786653430896
8.374748944227624	set02/im002_30.png	 	279.05425622728137	23.673917099624617	0.5358008394837567	0.994040052251056	0.4767212661877552	0.9957108359928458
6.829564839346407	set02/im002_31.png	 	288.0250080956353	23.536501633641667	0.5122713322336353	0.987949502327299	0.5004381572074084	0.9912929187057843
5.690096046490813	set02/im002_32.png	 	70.58553398980035	29.643646563053263	0.8512473366698957	0.9965288621612335	0.39406323929518206	0.9974385758124975
3.9045096019970167	set02/im002_33.png	 	312.43788782755536	23.183166676833867	0.575243562129944	0.9944744105671807	0.4903195638769414	0.9960666305661224
7.654261056317502	set02/im002_34.png	 	145.19298002454968	26.511347418199655	0.71501803655695	0.9886039742609721	0.467327660896711	0.9927841527159701
7.580450276843697	set02/im002_35.png	 	210.94700537787543	24.88906996388671	0.7493641476787882	0.9983737472014234	0.48319427377391805	0.9986019793908628
4.726587310742637	set02/im002_36.png	 	244.13551097446017	24.2544940611859	0.7896206493777548	0.9883256957624651	0.5031005338463005	0.9926065289820046
5.661455078164118	set02/im002_37.png	 	272.5194549560547	23.7768284919667	0.7088290611930491	0.9898114580906922	0.5019025992395126	0.9932904068216146
3.7496051589489525	set02/im002_38.png	 	72.62746874491374	29.519794527284475	0.8582347586278987	0.9936184089716712	0.4312049838195339	0.9957260968087388
4.153789697912239	set02/im002_39.png	 	78.30834367540147	29.19272322703547	0.7699454528214735	0.9961032664789994	0.41577337344271215	0.9970324748693106
4.146632554656652	set02/im002_40.png	 	257.45181931389703	24.023843957002107	0.5554810966295051	0.9968119105426704	0.4655894350498374	0.9975702798729748
4.996491200962291	set02/im002_41.png	 	11.29612668355306	37.60150806616668	0.9720055804524469	0.9995638248757269	0.31302207385078173	0.9995724060108216
4.593556342089007	set02/im002_42.png	 	181.38835673862033	25.544709544749033	0.8157526486863301	0.9987285999364843	0.46227325906800765	0.9989269795519743
5.957200252499928	set02/im002_43.png	 	145.0393623775906	26.515944790227543	0.801733215755085	0.9954898676580641	0.46774681153064984	0.9969351884609208
6.174289866260316	set02/im002_44.png	 	137.45300165812174	26.749261325900243	0.7696646047677649	0.9981555848895914	0.456545308484288	0.9986817343919072
4.790132013899591	set02/im002_45.png	 	373.55018446180554	22.40731405664915	0.6610468523858671	0.9599823081527808	0.5418999492253482	0.9766001489312411
7.464141980910881	set02/im002_46.png	 	115.3846189710829	27.50932440620013	0.8164849420171194	0.9991035502894584	0.4555995218143624	0.9991140158073971
2.6193749691384753	set02/im002_47.png	 	195.37759738498264	25.222055962131957	0.771097965538313	0.9960247041728945	0.48290717993529403	0.9975287781186765
7.396264834265816	set02/im002_48.png	 	590.5858563317192	20.41797318832552	0.6647499052198963	0.9582880884202479	0.5599310902453458	0.9747352043579238
5.179303725789453	set02/im002_49.png	 	180.34248309665256	25.569823157809203	0.7778752700122494	0.9990039131715681	0.4766859352971855	0.999020375667993
2.5291550307031185	set02/im002_50.png	 	200.95495160420737	25.099816490316226	0.7281245242231931	0.9974953181443048	0.481781481308454	0.9980424871623425
7.386117676643424	set02/im002_51.png	 	528.0011064741346	20.904455282297278	0.6231209523940349	0.9513725005977895	0.5547706814649713	0.9729105141685679
5.026700859150769	set02/im002_52.png	 	108.96466551886664	27.75794670798829	0.8177281432750921	0.998819177753462	0.4548026216123117	0.9989454949458983
3.048739756130649	set02/im002_53.png	 	480.2382770114475	21.31623588669691	0.678437854364322	0.9599611111367737	0.5545353176640747	0.9762505835081875
7.5755817967042205	set02/im002_54.png	 	201.81980535719129	25.081165778803772	0.6042674871623387	0.9957706172130024	0.46445024261572004	0.9970781293977775
3.073086347739814	set02/im002_55.png	 	96.06798299153645	28.305016883596636	0.8595886187405997	0.9985005627528786	0.45170410762336133	0.9987350821225892
5.6636601563887305	set02/im002_56.png	 	431.7317182752821	21.77866404484268	0.6544213705872504	0.9705146851869243	0.5424928307444883	0.9808908197443348
4.971312127889818	set02/im002_57.png	 	234.98511928982205	24.420399999363397	0.6281589086087808	0.9962603751574642	0.4833340368789116	0.9969008589072317
3.5094998975085803	set02/im002_58.png	 	44.22575378417969	31.674051171036744	0.9259228572121799	0.9945857459773321	0.39673372105869453	0.9959942546987851
5.726167783109243	set02/im002_59.png	 	50.52677769131131	31.095587585628955	0.767910349682723	0.9978417769321043	0.3795430776295658	0.9984226022144996
8.182534666321063	set02/im002_60.png	 	187.85875829060873	25.392489134588505	0.9095610135973274	0.9948901114164016	0.39895136080859955	0.997049840440439
4.779438007377258	set03/im003_02.png	 	3792.4837438795303	12.341566329670982	0.7606440510940313	0.9773484813515793	0.49682288551998255	0.9822059856745083
6.156421060605852	set03/im003_03.png	 	7546.789756351047	9.353181095817515	0.632476198324142	0.9742587842837228	0.494958183839031	0.9796915642429833
4.066770517347619	set03/im003_04.png	 	260.9915957980686	23.964538380403123	0.8807139190527807	0.9955064694519445	0.43732065342731447	0.9975345224062826
4.562215822734454	set03/im003_05.png	 	135.17961883544922	26.821691433342963	0.9361661581480222	0.9970665949461871	0.4026614652345423	0.9982265774437841
4.616762411012179	set03/im003_06.png	 	817.1371347639296	19.00785413425516	0.8039481520245438	0.9854504422808629	0.49873404044268127	0.9925715711157131
6.486866227616178	set03/im003_07.png	 	31.24533250596788	33.18295210173375	0.9618119492467124	0.9984112087414054	0.37684832575942095	0.999054554965995
6.472798669439972	set03/im003_08.png	 	106.59559800889757	27.85341090510554	0.9017115655126376	0.9949932057171308	0.4464089297028521	0.9971167797667614
5.757443949489336	set03/im003_09.png	 	71.15731430053711	29.60860812777945	0.9629586296034636	0.9962923219586575	0.4285905284484155	0.9980372464205587
5.197895644719132	set03/im003_10.png	 	164.7399821811252	25.96281346195111	0.9311534568759173	0.9923298550910266	0.47924071792840306	0.9960602670751021
6.36938509555591	set03/im003_11.png	 	842.7004956139458	18.87407111526783	0.5407469705380987	0.9510585108036635	0.5029361389576482	0.9633375689799325
7.201097961346249	set03/im003_12.png	 	63.66482459174262	30.091808140133782	0.8608051939712317	0.9977542060766802	0.34369001129578924	0.99854761733484
5.407916699374346	set03/im003_13.png	 	248.83970726860895	24.171606790946527	0.47130543997738616	0.9919600983483732	0.4199891646759226	0.9948097779517336
5.384903428207179	set03/im003_14.png	 	15.15785132514106	36.324427178680885	0.8836917813258239	0.9998921495320854	0.263502043317296	0.9998860169414265
7.971405732980894	set03/im003_15.png	 	138.25062539842395	26.724132562874118	0.5040812015801713	0.9988348202122789	0.35914465885629226	0.9990057453635606
5.428487047378676	set03/im003_16.png	 	1222.7302227020264	17.25749713901959	0.1459962148176573	0.9837958297563083	0.47763984605027887	0.9913524686371824
6.751522804814442	set03/im003_17.png	 	7363.200942993164	9.460137082599697	0.02976078073724246	0.8951965235629459	0.5484992735625078	0.9531290390156881
5.255713569836134	set03/im003_18.png	 	15078.293025970459	6.347281818913287	0.008955831509941265	0.8204499775359669		0.913553667186362
3.7555122123853626	set03/im003_19.png	 	25.445066663953995	34.07476767841759	0.8311487533387446	0.9991026607252151	0.33869036214003306	0.9992607380520212
2.196512869160386	set03/im003_20.png	 	106.39191351996527	27.861717408705154	0.6770152297186338	0.9929796870623973	0.42381255856460587	0.9961076541246466
0.8695814637461374	set03/im003_21.png	 	26.159424675835503	33.95452172548155	0.8979063061333846	0.9991611074229482	0.3139494029082345	0.9995782016901235
5.498241191837878	set03/im003_22.png	 	43.72668435838487	31.723338133069497	0.8724249706745905	0.9976001917763591	0.35467101209283575	0.9987604822184876
5.344608769687962	set03/im003_23.png	 	214.00071567959256	24.82665135111345	0.46542787092683735	0.9689006236398173	0.5075091470145783	0.9816377068615889
5.811254962319332	set03/im003_24.png	 	160.37928093804254	26.07932098886604	0.7453070352674437	0.9692232289355629	0.5079541418240532	0.9816535789466242
4.372049190872649	set03/im003_25.png	 	32.09191873338487	33.06684677103351	0.8702229752562106	0.9971756155816912	0.37095951814756295	0.9982434693996965
2.602432247601486	set03/im003_26.png	 	905.0001737806532	18.564316982682634	0.716291639765405	0.9855764480560798	0.5434077701939691	0.9920228266165951
2.666623104430677	set03/im003_27.png	 	382.23522631327313	22.307496522763334	0.7686804202770006	0.9947052285906395	0.5005998934473904	0.9968670553391318
4.981682604108292	set03/im003_28.png	 	334.7686422136095	22.883355900156168	0.7619292468731071	0.9950813740245322	0.5016776601042086	0.9971157775873406
5.418013609945203	set03/im003_29.png	 	461.1805650922987	21.492093637435495	0.45803121493637616	0.9926060773645893	0.497967026921342	0.9955440768102769
4.0516918992369915	set03/im003_30.png	 	331.77672894795734	22.92234439830322	0.4974909789671606	0.9934116098071412	0.4785455349854383	0.995754475811783
4.187049542698627	set03/im003_31.png	 	210.5395596822103	24.897466505418077	0.7213991246517989	0.9962823012184657	0.47406128412237664	0.9976091723382909
4.419099586799941	set03/im003_32.png	 	381.69460042317706	22.313643445473296	0.6757188052414552	0.9896920960912224	0.4962017918745979	0.9941753881247882
5.004698086214774	set03/im003_33.png	 	115.02324697706435	27.52294737787752	0.8404128168599522	0.9943330834568037	0.4178805199401362	0.9968441780885371
4.475761176392285	set03/im003_34.png	 	233.584630118476	24.44636098088242	0.46631852624330516	0.9936481280331	0.4211656196621173	0.995988709907985
7.360915235112806	set03/im003_35.png	 	206.4031834072537	24.983639696300703	0.7813129807953095	0.9944246711545968	0.47812449375313515	0.9968370400126386
4.349284197527874	set03/im003_36.png	 	616.1638395521376	20.23384153326091	0.7682910096003511	0.9913823562933822	0.531115365279062	0.9950087279881176
4.184492073561619	set03/im003_37.png	 	233.30993525187174	24.45147127718428	0.7548369718165379	0.9967660224586807	0.4807624585068257	0.9980474347934886
4.915187456416766	set03/im003_38.png	 	522.6192270914713	20.948949775467803	0.4307189387469817	0.9864444867623462	0.4925647925354591	0.991982177651988
4.503191708037931	set03/im003_39.png	 	328.2797207302517	22.968363055737573	0.4393320384563788	0.9840399667825319	0.44574968144534105	0.9910057879863894
5.010902797474241	set03/im003_40.png	 	393.7097447713216	22.179041966541675	0.6739016819283458	0.9894893185649094	0.49688800518265536	0.994281087108502
6.3069771703390165	set03/im003_41.png	 	12.467373106214735	37.17305404234272	0.9587412960304457	0.9994001557634923	0.3086436012231867	0.9995431166550123
6.455270127109318	set03/im003_42.png	 	306.54958576626245	23.26579627256877	0.7788173679709837	0.9950150093510407	0.4916128233355776	0.9972298149630444
7.687431007306951	set03/im003_43.png	 	135.72988806830512	26.80404869922281	0.7501835192256806	0.996281991799536	0.405541325353354	0.9977352340771795
5.353542086051745	set03/im003_44.png	 	162.34987364874945	26.026284059020234	0.7760460996714876	0.9938216532355265	0.4116405110643885	0.9965604329585455
6.417468391180881	set03/im003_45.png	 	543.1127098931206	20.781903946212967	0.37720929594464536	0.9786873244574948	0.5116192396542876	0.9875075256108378
6.0668620752924	set03/im003_46.png	 	127.3624702029758	27.08038887224332	0.8529626299215862	0.9958762704965164	0.40558770226197965	0.9976493602345741
8.819292355841284	set03/im003_47.png	 	993.1873289744059	18.160491906535256	0.7090068228509586	0.9934933168782472	0.5404830945725295	0.9962917317790656
4.403979692251418	set03/im003_48.png	 	209.38624487982855	24.921322125078966	0.7537530218183522	0.9947647212903646	0.4637460768758351	0.996927590431488
6.293285701071072	set03/im003_49.png	 	247.8945304022895	24.18813416360313	0.7280067191252667	0.9797530043817373	0.49605122563105014	0.9884415880036252
6.930638127010629	set03/im003_50.png	 	861.1599661509196	18.779965288524018	0.7062797760881497	0.995843690275873	0.5375838439192875	0.9975503874625868
7.059835724191811	set03/im003_51.png	 	317.4722656673855	23.113745694878446	0.7347841153531633	0.9820299935834348	0.4892487888569699	0.9896081553314007
4.147917413102282	set03/im003_52.png	 	870.1445005204943	18.734889811600663	0.7209150017454728	0.994569825405426	0.5385666125904767	0.9966494445937708
5.649523977584081	set03/im003_53.png	 	899.9610392252604	18.58856652334954	0.661590555404428	0.9858003002923553	0.5423422855474572	0.992272859004927
3.867936448047112	set03/im003_54.png	 	110.70590845743816	27.68909560748124	0.8007383455982553	0.9969482938617507	0.4002419923905748	0.9980542642221063
5.691239785476142	set03/im003_55.png	 	888.7626344892714	18.642945732342	0.48295966390559036	0.992318380745588	0.5347089674624497	0.9952125687333723
5.0306297550447505	set03/im003_56.png	 	58.21382713317871	30.48054208960039	0.907028986313961	0.9916235633781655	0.4157819310917146	0.993599789782195
5.638234992233127	set03/im003_57.png	 	145.90742026435004	26.49002981942818	0.8422602842428439	0.9813508634145464	0.45507583674498103	0.986170274210263
4.470408215067896	set03/im003_58.png	 	163.47446547614203	25.996304348737354	0.7651874284587018	0.9956150723478748	0.38634928477631036	0.9976335857061058
6.7738880714621175	set03/im003_59.png	 	395.70948621961804	22.157038992714497	0.8641683203013009	0.988036920560949	0.4458188841394277	0.9916690272199182
5.702594570867071	set03/im003_60.png	 	1112.1010155147976	17.669361235425928	0.6694330633278235	0.9564981744405155	0.5308299351690503	0.9741563369657243
4.501646914691215	set04/im004_02.png	 	5979.335814793904	10.36427415673816	0.653177639631122	0.9538689754090667	0.4747432795194701	0.9598939485082661
5.291801270001621	set04/im004_03.png	 	826.9772040049235	18.95586822671254	0.8748868628978754	0.9942440121513979	0.4754698275234526	0.9965963285124698
5.27051901585765	set04/im004_04.png	 	393.5943194495307	22.180315390189868	0.8735244986594157	0.9963475055486392	0.4262517734734077	0.9978034586300749
6.718946381686313	set04/im004_05.png	 	1742.1161935594346	15.720032431820158	0.715471726153221	0.9837292429453824	0.5201295921040212	0.9911418196589117
4.828800037403328	set04/im004_06.png	 	96.14120928446452	28.30170780393079	0.9666908652650995	0.9950434255205893	0.40053597727263446	0.9975628440538804
6.298140079996796	set04/im004_07.png	 	334.6011219024658	22.885529680692894	0.9168593174624129	0.9875354004505968	0.4667183127015595	0.993917731130563
7.22198126128847	set04/im004_08.png	 	217.31313620673285	24.75994381396601	0.9495796123800907	0.9922474487718697	0.44883102158627947	0.996203883688119
5.560680616434428	set04/im004_09.png	 	567.0269374847412	20.594766696591478	0.9046516351623654	0.9834112266170681	0.5052746668209827	0.9919334957901915
7.2260538827074905	set04/im004_10.png	 	2636.914144727919	13.919843710357597	0.48968752716713154	0.9320334854992902	0.5050374788465584	0.9391891546591781
7.877631923413674	set04/im004_11.png	 	226.00111452738443	24.58969779986441	0.822244591664353	0.9951257925805544	0.3666798063189154	0.9969036369367328
6.195390434354431	set04/im004_12.png	 	947.6726207733154	18.36422027271518	0.5047084928960718	0.9842068972812857	0.432686827809376	0.991113228492174
5.209616344195127	set04/im004_13.png	 	39.28976355658637	32.18800945606086	0.9233084468478799	0.9996933999565116	0.27227759050217654	0.9997983289095914
4.477645777768093	set04/im004_14.png	 	268.0426076253255	23.848765265936574	0.6698230334512104	0.9977088052898754	0.3518680697539785	0.998695566154714
7.700431274802596	set04/im004_15.png	 	1767.446662902832	15.657340441169325	0.28767048828098335	0.9824858610131123	0.45818172302667853	0.9922963722006667
4.998372308644814	set04/im004_16.png	 	8060.66229947408	9.067096340516485	0.07680795028689331	0.9185757427827858	0.5532936812521905	0.964925529108492
8.008137412639506	set04/im004_17.png	 	14933.586788813273	6.3891623060401095	0.022602974270045238	0.8245445514479854	0.6117936306462854	0.9200677065407702
6.000925146486937	set04/im004_18.png	 	77.02884695265028	29.2642696392647	0.8515163238615014	0.9978647343449681	0.3472541537939596	0.9987071617703108
