image_name	mos	 	mse	psnr	ssim	sg_essim	ffs	rsei
i01_06_1.bmp	4.00000	 	30.144982231987846	33.33865328647694	0.9627562072020702	0.9982630192634873	0.17250717209132155	0.9814092566417275
i01_06_2.bmp	3.89189	 	65.25448438856337	29.984699984470616	0.9243658540626166	0.9962770323954316	0.20617507805517907	0.9614875810386537
i01_06_3.bmp	3.72973	 	131.88924492730035	26.92870978961929	0.8580803177803338	0.9931287487232702	0.2876569167262931	0.9255800960611106
i01_06_4.bmp	3.48571	 	256.3072916666667	24.043193992971986	0.755658438072283	0.9856982447737425	0.379807816677774	0.8054292976589126
i01_06_5.bmp	2.94444	 	517.5444149441189	20.99132734589319	0.6064142044941433	0.971920127584914	0.4560424927959167	0.693248270058501
i01_07_1.bmp	5.08333	 	30.491536458333332	33.28901051997326	0.9375271874783132	0.9980881067234498	0.30627824682915245	0.609114529068636
i01_07_2.bmp	4.75000	 	61.157838609483505	30.266282323382455	0.8960762203846452	0.99451213354734	0.35080055493942336	0.5523337323197602
i01_07_3.bmp	4.00000	 	125.97322252061632	27.128021216824067	0.8370324295584027	0.9898045669040169	0.38201019951608667	0.5289646692494624
i01_07_4.bmp	3.22222	 	254.745846218533	24.069732495597208	0.7444875751904408	0.9764854971313173	0.42089321634888077	0.4714149240477563
i01_07_5.bmp	2.19444	 	501.31889004177515	21.12966291430718	0.6391756204427366	0.9530158287467166	0.46592519114372566	0.40513611329499294
i01_08_1.bmp	5.18919	 	25.812054104275173	34.012577941134545	0.9680987745303397	0.99849890172054	0.29405481277914824	0.44141042276992826
i01_08_2.bmp	4.47222	 	78.43544006347656	29.18568023358574	0.8962581849789477	0.994162053090835	0.33955784085038915	0.33129099003042406
i01_08_3.bmp	3.48649	 	190.2790730794271	25.336893337258402	0.7360448034556568	0.9790779589812209	0.40258833808149297	0.24810907214345637
i01_08_4.bmp	3.00000	 	339.72835964626734	22.819485587026335	0.5284148908149517	0.9389730045027559	0.4833516514906475	0.19320000914554028
i01_08_5.bmp	2.11111	 	506.7020450168186	21.08327703789145	0.34485923389736217	0.8573158530319933	0.5489948823975387	0.15020036999701486
i01_09_1.bmp	6.08333	 	34.89903428819444	32.70266951361768	0.933516025962002	0.9971976654038591	0.32676251888555585	0.41278161357475096
i01_09_2.bmp	5.16667	 	62.94545321994357	30.141159959681907	0.8816355784819372	0.9921150340776094	0.35883189970817464	0.34846050097282966
i01_09_3.bmp	4.42857	 	131.50455559624567	26.94139562901132	0.7639205852068937	0.9728654172798054	0.4090548723948902	0.27346367810782984
i01_09_4.bmp	2.81081	 	255.9616953531901	24.04905382827268	0.592100774907179	0.9344229954380873	0.4635205341952643	0.2124837103273574
i01_09_5.bmp	1.54054	 	511.15238104926215	21.04529972702727	0.3729092099779077	0.8492681907966683	0.541180479981589	0.16099478151678817
i01_10_1.bmp	5.97297	 	31.66329108344184	33.125243074137465	0.9472437755609509	0.9991504025302635	0.28073259707864007	0.3887803024534491
i01_10_2.bmp	5.94595	 	61.19569057888455	30.263595208090642	0.9058791977512984	0.9975468584272397	0.30645054899470864	0.3269916361953839
i01_10_3.bmp	4.91667	 	128.04577128092447	27.05715120427266	0.817303922883163	0.9899609825175985	0.3587315473765087	0.2656074352480003
i01_10_4.bmp	3.21622	 	263.35479736328125	23.92539126841872	0.657778802291063	0.952659437068139	0.4374258044342674	0.21662445940368458
i01_10_5.bmp	2.08108	 	528.5338762071398	20.9000753236859	0.4956946287353802	0.8822798394744193	0.5062493602737546	0.1959039660875738
I01_11_1.BMP	5.91429	 	32.47189161512587	33.01572772146982	0.9427646103966624	0.9984079711030422	0.2774376579667435	0.38713853211806337
i01_11_2.bmp	5.67568	 	63.689358181423614	30.09013488488303	0.8897123348936528	0.9955450451418741	0.31076823804600046	0.3228294912220622
i01_11_3.bmp	4.69444	 	124.52574327256944	27.17821218227295	0.8079331696157054	0.9894533396520885	0.35041094995022043	0.26644006334488113
i01_11_4.bmp	3.67568	 	257.01097615559894	24.03128689746662	0.6242901397487196	0.95649146634037	0.4272975883531199	0.1994037328787465
i01_11_5.bmp	1.45946	 	509.10103691948785	21.062763792736025	0.34652232304176933	0.8547260473669794	0.5330355150434788	0.13833744050552874
i01_12_1.bmp	5.94595	 	35.12063768174913	32.67517968122722	0.9288385018386093	0.9953960493502562	0.24546262694716792	0.5509231212801702
i01_12_2.bmp	5.86486	 	50.67997063530816	31.082440062927997	0.9172427584134099	0.9935422225786482	0.23068294782041027	0.6589168915871166
i01_12_3.bmp	4.21622	 	124.32406616210938	27.185251550763848	0.8108266396081286	0.9842953598177036	0.26332873092466536	0.45779942173488486
i01_12_4.bmp	3.83333	 	263.1076880560981	23.929468224304088	0.6737656942118816	0.9710167742629571	0.3340487733936677	0.2980635326724362
i01_12_5.bmp	3.43243	 	480.6661834716797	21.312367917832653	0.4867294545174054	0.9529584864532042	0.41521654228420163	0.15571098509659057
I01_13_1.BMP	5.45946	 	26.680023193359375	33.86894158084283	0.9576833429614547	0.9980093268824816	0.23436066263514146	0.5419836143010923
i01_13_2.bmp	3.91429	 	72.99279106987848	29.498003905168986	0.8910538806993532	0.9865973766967143	0.30482168983387764	0.337920665992102
i01_13_3.bmp	3.27778	 	127.65115865071614	27.070555997509175	0.7944013881940383	0.9578403067315012	0.4274376773645745	0.25042322056913363
i01_13_4.bmp	3.16667	 	240.59649827745227	24.317910586863892	0.6905226720870653	0.9365291796029925	0.4453983734385483	0.1994034273633748
i01_13_5.bmp	3.10811	 	543.1419542100695	20.781670103341664	0.7006080946216855	0.9596744431594217	0.40252163345259273	0.21259325925268202
i01_14_1.bmp	5.69444	 	33.28040907118056	32.908917050201204	0.9697678686056572	0.9957012908153887	0.2078777782156893	0.9213627449688382
i01_14_2.bmp	6.05405	 	68.80387878417969	29.754674388085263	0.9603221503447429	0.9934813914557221	0.17015528383128087	0.9217294727180471
i01_14_3.bmp	5.75676	 	127.19510396321614	27.086099662432623	0.9264750222973475	0.9862941301336257	0.29481943993199383	0.8865015835263427
i01_14_4.bmp	5.55556	 	189.36932033962674	25.357707404058164	0.8846146869035395	0.9782927326259694	0.28746491096925875	0.8431063699764185
i01_14_5.bmp	4.47059	 	286.18297322591144	23.564365695084536	0.843079795950663	0.9708819093003199	0.3684844717062361	0.7386662024597639
i01_15_1.bmp	2.83333	 	132.6567857530382	26.903508906451155	0.9500036593869213	0.9711616831195083	0.36842607996379506	0.9414819978503329
i01_15_2.bmp	2.82857	 	165.9737582736545	25.93040932694409	0.957207624770259	0.9754167903974951	0.35976237851915194	0.9536257752073157
i01_15_3.bmp	3.10811	 	187.76430935329861	25.394673167290073	0.9663457982427198	0.9825678710802844	0.35524587095432775	0.9660256178365813
i01_15_4.bmp	3.58333	 	218.76043023003473	24.731115920496286	0.975634746344728	0.9874272433829261	0.33989602559829923	0.9789940835287968
i01_15_5.bmp	3.89189	 	239.54282463921442	24.336971945080883	0.9870723245004634	0.9927951411664256	0.24108875254091502	0.9276929269598132
i01_16_1.bmp	5.80556	 	35.97370402018229	32.57095203763692	0.995673101719032	0.9999821256901344	0.16021411969378369	0.9382864938458741
i01_16_2.bmp	6.05405	 	100.0	28.130803608679106	0.9923236807136265	0.9999606450041053	0.1839948674739075	1.0
i01_16_3.bmp	4.88889	 	398.1508534749349	22.130327098523345	0.9428772784601689	0.9997276642491532	0.2328248629299624	0.9311798726245413
i01_16_4.bmp	5.02778	 	899.9974670410156	18.58839073708205	0.9536575841826097	0.9997171986806873	0.25286396175771336	0.9380802421401007
i01_16_5.bmp	4.19444	 	1534.5676862928603	16.270943119350708	0.8101197735068167	0.9978730808295596	0.30140595734770814	0.8975937720635835
i01_17_1.bmp	5.35135	 	16.53119405110677	35.94776136995306	0.9925707719951662	0.999111198480301	0.27825522975523787	0.9088261379223623
i01_17_2.bmp	6.62162	 	64.94270324707031	30.005499986467377	0.965455875920464	0.9971467865623497	0.27015580106222875	0.9139391095855725
i01_17_3.bmp	4.08108	 	103.59036424424913	27.977610007306467	0.9564239231784826	0.9934892565127077	0.365586068410229	0.8955080170625195
i01_17_4.bmp	6.24324	 	289.9130859375	23.508125421249055	0.8776831901635997	0.9878479304584147	0.3398360704147844	0.8927647908639579
i01_17_5.bmp	2.97143	 	413.9904140896267	21.960900756798058	0.8183286842668362	0.9643806273557373	0.47157156924992993	0.8653384269230441
i01_18_1.bmp	4.62162	 	32.20632086859809	33.05139245415728	0.9932792769390089	0.9999899734602046	0.279767428444325	0.8988043691653659
i01_18_2.bmp	4.22222	 	62.5199940999349	30.170614325054995	0.9889054645801373	0.9999900844794336	0.30233333996518036	0.9067082545389449
i01_18_3.bmp	3.77143	 	129.5630120171441	27.005993251480184	0.9803534089372281	0.9999890923732989	0.3325297444085029	0.8968248051790018
i01_18_4.bmp	3.47222	 	259.8238762749566	23.98401303207086	0.9666513754721402	0.9999864504106806	0.36956796792074215	0.931631182964931
i01_18_5.bmp	3.41667	 	517.3994971381294	20.99254358579078	0.9412307076530126	0.9999890339813694	0.40524394415242765	0.8957416797966979
i01_19_1.bmp	5.94444	 	32.45994906955295	33.01732526795734	0.9380633006853305	0.9986349707499205	0.30085505733201146	0.4594868780968966
i01_19_2.bmp	5.47222	 	64.81795416937933	30.013850414684015	0.8900860733141709	0.9969846357250698	0.3316113646371512	0.3961503912264637
i01_19_3.bmp	5.08108	 	129.33096313476562	27.01377849067525	0.8176284626725218	0.9936026871157395	0.36624506478828206	0.33558618638571514
i01_19_4.bmp	4.52778	 	260.26945326063367	23.976571610983616	0.715475115553691	0.9868795145529079	0.40472339245760397	0.275789836342587
i01_19_5.bmp	3.94444	 	516.0250193277994	21.0040960208452	0.5923597525198171	0.9752486363694324	0.44536670181089394	0.2208743810116992
i01_20_1.bmp	5.85714	 	32.19807603624132	33.05250439228213	0.937917553677133	0.9993143154105963	0.25520793575883743	0.4597769114058887
i01_20_2.bmp	5.83333	 	65.27836100260417	29.98311119173281	0.889502492551598	0.9982144046572964	0.2785239468881229	0.39529435370314603
i01_20_3.bmp	6.02778	 	128.35147094726562	27.046795106838214	0.8062726669347814	0.9949313066800295	0.31056492016825454	0.3329392674132528
i01_20_4.bmp	5.08333	 	261.1527031792535	23.961858353100332	0.6455848804831237	0.9824871967862044	0.3621283925626312	0.27759908896714114
i01_20_5.bmp	4.33333	 	522.5455288357205	20.94956224820323	0.3804290298916373	0.9535498738921214	0.4255025869372396	0.21751473858188983
i01_21_1.bmp	5.70270	 	32.3946278889974	33.02607365217009	0.9341626960754398	0.9971219605681396	0.3096160582026767	0.3856142141005628
i01_21_2.bmp	5.27778	 	65.56520419650607	29.96406942752185	0.8803831774726176	0.9929030758969191	0.34274336356325885	0.32170877430596956
i01_21_3.bmp	4.67568	 	130.1071489122179	26.987792007565208	0.7916453870589687	0.9825275086260282	0.38111232981093046	0.2623828035464467
i01_21_4.bmp	4.05714	 	259.43304612901477	23.99055065922509	0.6522136337141374	0.9647697887457495	0.4269667911931268	0.20719911521068998
i01_21_5.bmp	3.05405	 	515.5200246175131	21.00834821390018	0.4635083632266157	0.9375879254426502	0.47666972600954366	0.15734593925868692
i01_22_1.bmp	5.55556	 	32.85066053602431	32.96536254422145	0.9370885522492228	0.9986048929588701	0.2894069289143627	0.5011181805761278
i01_22_2.bmp	5.18919	 	63.20909627278646	30.12300779787857	0.889719910394925	0.996251319706766	0.3262319448577914	0.4567161852115888
i01_22_3.bmp	4.30556	 	139.70386250813803	26.678719472892954	0.8225979615287619	0.9854838582324517	0.3714676953734904	0.37128065417033634
i01_22_4.bmp	3.16216	 	213.7919667561849	24.830889783253927	0.7719016202947588	0.9764259161820666	0.40075805593927627	0.31750082311679323
i01_22_5.bmp	2.19444	 	539.1247507731119	20.81391090479749	0.5246902832012607	0.8570277394704003	0.5105415018413267	0.1684784732852051
i01_23_1.bmp	6.28571	 	33.089601304796005	32.93388826472342	0.959769620356886	0.9996780227412131	0.2767421405207315	0.5919820459451239
i01_23_2.bmp	5.61111	 	108.94145880805121	27.75887174362182	0.8732076342956655	0.9988185151533288	0.32522737359812964	0.4800913069879125
i01_23_3.bmp	5.77778	 	212.7689242892795	24.851721629742745	0.7732920712571602	0.9971668506339567	0.3599386322763958	0.41394164419202983
i01_23_4.bmp	4.80556	 	333.15058051215277	22.904397865085247	0.6531048673767149	0.9908561011999328	0.4005669279806742	0.3557538551855497
i01_23_5.bmp	2.40541	 	564.1638793945312	20.616750838727512	0.36617065651194086	0.9190708696758442	0.5182805216965006	0.17290166895695694
i01_24_1.bmp	5.70270	 	32.68720838758681	32.987025291109184	0.9377736965880191	0.9978147543529611	0.29995227573840083	0.38123018541344234
i01_24_2.bmp	5.58333	 	65.0175272623698	30.000499124215658	0.8794993725293346	0.9928992549135208	0.3322077897180259	0.31456609840456756
i01_24_3.bmp	5.10811	 	129.7120395236545	27.00100072863834	0.7706159946905914	0.9771249978372755	0.38268167091861627	0.2532970351837661
i01_24_4.bmp	3.08108	 	258.0850338406033	24.013175400082517	0.5878553155183657	0.9335912018857773	0.4542142076994745	0.197076253424543
i01_24_5.bmp	0.45946	 	525.1081136067709	20.9283163211156	0.3635014406894275	0.836844779051205	0.5634043779997534	0.13662698305797913
I02_01_1.bmp	5.74286	 	32.00243123372396	33.07897387820439	0.8257774198995093	0.998634732485995	0.30963382189166805	0.30946691696350104
i02_01_2.bmp	5.34286	 	63.680845472547745	30.090715400951986	0.7168229059221396	0.9967698734642688	0.34437631861220885	0.24412982324004
i02_01_3.bmp	5.22222	 	127.58150566948785	27.072926376412447	0.5792696944413764	0.992364213208	0.3841421332844133	0.18807593123479538
i02_01_4.bmp	4.19444	 	250.0718519422743	24.15015550521324	0.4376798325937911	0.9825217522126687	0.42666398579887826	0.1421616430866841
i02_01_5.bmp	3.97297	 	484.45530700683594	21.278266430840276	0.3079660420053636	0.9626651643777865	0.4720536133851757	0.10835065409038583
i02_02_1.bmp	6.05556	 	30.512678358289932	33.286000298176845	0.8395713410252612	0.9997283144291321	0.2814096569387975	0.45849484850865335
i02_02_2.bmp	6.05405	 	60.61731635199653	30.30483655482929	0.7403867636502764	0.9994111814106779	0.3103690161076528	0.38291613635474336
i02_02_3.bmp	5.88889	 	120.00033908420139	27.33897887635373	0.6140430398463868	0.9986411671263501	0.34402755033440874	0.30877634709210444
i02_02_4.bmp	5.29730	 	228.71731906467014	24.537813091189044	0.4797737921638041	0.9968202180460709	0.3813703078845329	0.244900038445571
i02_02_5.bmp	4.38889	 	439.05232577853735	21.705640787973877	0.34709413080230506	0.9923084181658169	0.4222278770931174	0.1877404864182531
i02_03_1.bmp	4.80000	 	31.949022081163193	33.086227913704974	0.8436112209516935	0.993559137880038	0.38268348100025756	0.3087857672775889
i02_03_2.bmp	4.43243	 	63.2985348171658	30.116867034285065	0.7430760741067842	0.9850480187959129	0.426998058019445	0.24424559529541895
i02_03_3.bmp	3.83784	 	127.35373433430989	27.08068676766498	0.6096147018651131	0.9669162980794394	0.47524675414996836	0.1898595447002867
i02_03_4.bmp	3.52778	 	250.4324493408203	24.14389759745611	0.467674497208805	0.9373348140200414	0.5148762188373963	0.1425111598803842
i02_03_5.bmp	2.91892	 	481.38618808322485	21.30586735513221	0.33453805200736825	0.899209687699008	0.5231206438178159	0.10850560465521744
i02_04_1.bmp	6.28571	 	31.30679660373264	33.17441729165923	0.9229371819566435	0.9997352090151729	0.22312477736961295	0.4258133911578947
i02_04_2.bmp	6.16216	 	62.98129102918837	30.138688020410946	0.8594270050667315	0.9994196901148333	0.24035731263971308	0.3485815917188686
i02_04_3.bmp	5.19444	 	125.92579650878906	27.129656543198738	0.7591206000461926	0.9986901056699936	0.2647316339810146	0.2764060125593414
i02_04_4.bmp	4.74286	 	254.22212897406683	24.078670094845442	0.6162357618061384	0.9969468893555747	0.29843319192097784	0.20944423754927752
i02_04_5.bmp	4.28571	 	516.8190239800347	20.997418693145327	0.4444383006410424	0.992683774255292	0.34042210157659025	0.15231667314035285
i02_05_1.bmp	6.11765	 	32.46610344780816	33.01650192742756	0.8226570400994394	0.9994756595373504	0.2689696866117228	0.30817280762884114
i02_05_2.bmp	6.11111	 	64.58393012152777	30.02955891289913	0.7131642570667798	0.9988296200688325	0.29642167455102153	0.2436813444217603
i02_05_3.bmp	5.43243	 	199.74881998697916	25.12596138462143	0.48435571798816063	0.9951754881673534	0.3520808265038163	0.1564812247882475
i02_05_4.bmp	4.37838	 	599.6084611680773	20.35212608251576	0.27233746038857515	0.9805803125383088	0.4196874995855606	0.09945284817978572
i02_05_5.bmp	3.41667	 	1772.0320960150825	15.646087770663117	0.1268502460474895	0.9418174913204043	0.49422769698066543	0.07110869461079483
i02_06_1.bmp	4.55556	 	46.533509996202255	31.453145485132495	0.9247549350926688	0.997024138397303	0.11549744158108202	0.9254838093111044
i02_06_2.bmp	4.27778	 	92.89448716905382	28.45090419351125	0.8518289919472543	0.993131234254375	0.13752722959288938	0.9410524595058423
i02_06_3.bmp	3.72973	 	189.48243374294705	25.3551140662778	0.7327008186222121	0.9854175970753539	0.18624750779918314	0.9277883114966328
i02_06_4.bmp	3.48571	 	380.0286136203342	22.33264063541675	0.5550290761054953	0.972158290255232	0.4026860095360721	0.8465397399355195
i02_06_5.bmp	3.10811	 	744.6707526312935	19.411160638531626	0.3584889750956624	0.949917245080942	0.513867650033365	0.8274706818346359
i02_07_1.bmp	5.91429	 	31.035074869791668	33.212275634423484	0.8651414889085033	0.9977930966931198	0.3202529122913936	0.49837259764911707
i02_07_2.bmp	5.58333	 	47.795071072048614	31.336972491215565	0.829444758376142	0.9945828203777071	0.3670086687957051	0.41185688320429303
i02_07_3.bmp	3.76471	 	138.08770412868924	26.729253518533774	0.7043760893695747	0.98891685975999	0.3822937331404947	0.4052524215087659
i02_07_4.bmp	3.75676	 	257.01421949598523	24.031232092182965	0.5899788156232236	0.9828095316032764	0.4028670393482177	0.3652656474650402
i02_07_5.bmp	2.85714	 	492.07073974609375	21.210528197408024	0.48624380206623324	0.9671410532737893	0.4303266397950452	0.2904523692543569
i02_08_1.bmp	6.10811	 	6.918341742621528	39.73078349985021	0.979595523757279	0.9995219999555066	0.2551918127023484	0.545960341683098
i02_08_2.bmp	5.16667	 	20.913084242078995	34.92662273983329	0.9372382934694147	0.9982292826773286	0.2922526410698676	0.41415248260791304
i02_08_3.bmp	4.54286	 	51.003268771701386	31.05482350181336	0.8470988724511955	0.9932359476299583	0.3425757206820038	0.31057470500164686
i02_08_4.bmp	3.83784	 	96.27528550889757	28.295655456504733	0.7306781670502954	0.9766472862444898	0.39852962079145837	0.246286601160223
i02_08_5.bmp	3.02703	 	162.44720458984375	26.023681185119383	0.6168866264375092	0.9373654529233765	0.4412854085706596	0.20180368179452346
i02_09_1.bmp	6.00000	 	20.036756727430557	35.11252935557491	0.8906609227793534	0.996532668642892	0.3267994551348572	0.34682090406578303
i02_09_2.bmp	5.51429	 	30.964397854275173	33.22217721899626	0.8441299921737224	0.9924258023385727	0.35112865051617626	0.3047697977925116
i02_09_3.bmp	4.52778	 	54.01263936360677	30.805849609789906	0.7632742811781635	0.9815903581378063	0.38847557909221275	0.2568554993061522
i02_09_4.bmp	3.64865	 	108.16067504882812	27.790109717575334	0.6596965252031897	0.9607372901132937	0.4230780634438996	0.20811474850470968
i02_09_5.bmp	2.41667	 	425.22486199273004	21.844617120002017	0.539319801567017	0.9353751376543196	0.45692943482922566	0.15425139084517542
i02_10_1.bmp	6.00000	 	19.517525566948784	35.22655603927509	0.9097011499986035	0.9994304104292485	0.29860160071755704	0.3600839557243985
i02_10_2.bmp	5.97222	 	31.31665717230903	33.173049628172684	0.8669207423153225	0.9984396900857188	0.32799689237344287	0.30942947747199456
i02_10_3.bmp	5.43243	 	60.100131564670136	30.342049381538946	0.7773520657263745	0.9929059342507808	0.38159087588452956	0.2606274146020289
i02_10_4.bmp	3.50000	 	129.48245917426215	27.00869421792688	0.6510452887381737	0.9583127351605943	0.44959964014425174	0.22905626673910717
i02_10_5.bmp	2.71429	 	199.98157416449652	25.120903782405595	0.5750227201641259	0.8958494581304212	0.49725621606640596	0.19168729588562589
I02_11_1.BMP	5.91667	 	32.59484354654948	32.99931460076251	0.8518927106068935	0.9971849466929772	0.32767986569237195	0.2961176267356796
i02_11_2.bmp	4.80556	 	63.763888888888886	30.08505564533158	0.7553422039153831	0.9874117770288656	0.37955623508291453	0.24239441205728945
i02_11_3.bmp	2.97297	 	125.52271694607205	27.14358029859485	0.6208837285167325	0.9485716675347206	0.43747792415392267	0.19082803297666473
i02_11_4.bmp	1.91892	 	250.71496412489148	24.139001049195908	0.5452864499257412	0.8925057596986959	0.4874895294615464	0.1583241545683654
i02_11_5.bmp	1.27778	 	478.0282711452908	21.33626778817879	0.5021550029333886	0.8702394025973256	0.591482855806718	0.11665614044943431
i02_12_1.bmp	5.30556	 	23.884558783637154	34.34963137840188	0.9344618658658049	0.9998762601477752	0.2951228388035916	0.5168404327169316
i02_12_2.bmp	4.43243	 	57.70508829752604	30.518662509685626	0.8032826876282181	0.9921222654306149	0.28828366265798067	0.2658892833884353
i02_12_3.bmp	3.08108	 	138.76256306966147	26.7080804781312	0.7587877668351751	0.950295003423839	0.44166761843181196	0.2133383222612944
i02_12_4.bmp	2.67568	 	259.3595699734158	23.991780834372193	0.45452323796906735	0.9340334821741614	0.4672321201938809	0.11776350383543716
i02_12_5.bmp	2.37143	 	595.3695407443577	20.382937486039356	0.38229868959591684	0.913233163591422	0.5450217974873457	0.11257673527676967
I02_13_1.BMP	4.47222	 	33.71177673339844	32.852987188430326	0.8286269550712485	0.9910598178351763	0.3709020970417512	0.23757294695593534
i02_13_2.bmp	4.00000	 	61.29768202039931	30.256363089397638	0.766729591935572	0.9853168614929534	0.3612842774781697	0.32362172815330226
i02_13_3.bmp	3.38889	 	116.21316189236111	27.478250433685307	0.65634731291998	0.9180012485290457	0.5062793498371074	0.1581779210032593
i02_13_4.bmp	2.89189	 	274.0075463189019	23.753178371733338	0.410829539637579	0.9058089819854193	0.5317283220655574	0.10472251795842857
i02_13_5.bmp	3.61111	 	490.94964769151477	21.22043408156503	0.6285725337144049	0.940921106343214	0.3549794068517901	0.20342676867079462
i02_14_1.bmp	5.75000	 	32.62665303548177	32.99507836352946	0.92183393039887	0.9930726378666624	0.17942875093332644	0.7402704807320704
i02_14_2.bmp	6.08108	 	26.68463134765625	33.86819153532859	0.9702367576186869	0.9961798144531104	0.13908767071067277	0.9442351058558012
i02_14_3.bmp	5.11429	 	50.571695963541664	31.091728425674372	0.9386239327356685	0.9907402849283872	0.21882488216101212	0.9142364152393225
i02_14_4.bmp	5.31429	 	65.3376956515842	29.979165472795906	0.914899183906665	0.9870568954610173	0.19955839406494336	0.8445584799936428
i02_14_5.bmp	4.21622	 	102.54067993164062	28.02184168013378	0.8775918962341448	0.9799980577107058	0.22932914402087964	0.8031741027008055
i02_15_1.bmp	3.40000	 	120.36479187011719	27.32580891659255	0.9511493538821831	0.972966345009826	0.2313838840343592	0.9243234358235032
i02_15_2.bmp	3.62162	 	166.20359463161893	25.92439948448732	0.9566163186603255	0.9764649432412504	0.2726495536775833	0.933512324241565
i02_15_3.bmp	3.83333	 	197.7074432373047	25.17057341043166	0.9659875566554175	0.9815986272238716	0.25990462099436656	0.9295359463803254
i02_15_4.bmp	3.83784	 	243.73681640625	24.261592266177907	0.9755926631730284	0.9872149590319488	0.27718065381703066	0.9353771720836466
i02_15_5.bmp	4.20000	 	220.31473286946616	24.700368206396565	0.986675071937484	0.9927739937749541	0.22904127364499147	0.9406297248761307
i02_16_1.bmp	5.94595	 	35.83196512858073	32.58809734083443	0.9836786726509165	0.999976364412451	0.12625049701300853	0.8941799571757905
i02_16_2.bmp	6.08333	 	99.86165873209636	28.13681585327334	0.9763937380910436	0.999929316338947	0.14961401902597876	0.9330949946132963
i02_16_3.bmp	5.32432	 	389.4741041395399	22.226017738353917	0.7945046725215846	0.9996290437649508	0.20384485352779758	0.9010802655237502
i02_16_4.bmp	5.13889	 	897.1073133680555	18.602359637369148	0.8849907456506735	0.9992602630985948	0.224638499014815	0.9103523315452966
i02_16_5.bmp	4.56757	 	1316.3993496365017	16.936927018075224	0.5034056136037878	0.9965771157189391	0.3580893202467762	0.7732382665735902
